First_pokemon,Second_pokemon,Winner,First_win
54,467,467,False
687,499,499,False
496,543,543,False
455,467,467,False
168,510,168,True
578,638,638,False
247,86,247,True
139,588,588,False
240,711,711,False
70,278,278,False
615,620,615,True
646,251,646,True
625,788,788,False
423,96,423,True
274,83,274,True
306,760,306,True
409,422,409,True
379,24,24,False
727,634,727,True
394,469,394,True
487,474,474,False
574,493,574,True
230,370,230,True
652,504,504,False
584,464,464,False
758,396,758,True
54,200,200,False
565,257,565,True
228,406,406,False
505,503,503,False
134,38,134,True
643,17,643,True
411,767,767,False
35,427,427,False
217,559,559,False
634,381,381,False
467,42,467,True
338,29,338,True
776,260,260,False
103,552,103,True
693,7,7,False
650,459,650,True
708,26,26,False
293,181,181,False
626,642,626,True
452,214,214,False
143,240,143,True
270,672,270,True
770,410,410,False
576,418,418,False
50,676,676,False
4,58,58,False
96,514,514,False
235,30,30,False
160,489,160,True
50,779,50,True
118,679,679,False
314,206,314,True
401,345,401,True
339,725,339,True
82,358,358,False
387,175,175,False
26,748,748,False
300,439,300,True
414,395,414,True
583,37,583,True
779,167,167,False
588,50,588,True
526,710,710,False
24,461,24,True
139,74,139,True
523,572,572,False
213,244,244,False
695,105,695,True
628,93,93,False
719,285,719,True
528,175,528,True
4,797,797,False
63,220,63,True
330,800,800,False
391,58,58,False
384,307,307,False
725,732,732,False
255,582,582,False
68,345,68,True
526,472,472,False
617,569,569,False
498,98,498,True
284,103,284,True
561,176,561,True
246,260,260,False
534,304,534,True
614,662,614,True
203,353,203,True
362,226,362,True
353,303,303,False
196,75,75,False
143,728,143,True
712,571,712,True
112,403,112,True
374,257,257,False
73,535,535,False
530,475,475,False
187,502,502,False
717,578,717,True
463,515,463,True
770,86,770,True
131,15,131,True
651,721,721,False
527,365,527,True
559,733,559,True
47,520,520,False
411,796,796,False
382,83,83,False
18,228,228,False
614,265,614,True
777,7,7,False
68,54,68,True
159,481,481,False
387,374,387,True
684,40,40,False
617,654,617,True
301,508,301,True
365,356,356,False
388,698,388,True
461,62,62,False
472,220,472,True
797,411,797,True
40,674,674,False
550,607,550,True
414,593,414,True
394,623,394,True
219,772,772,False
41,83,83,False
412,14,412,True
634,776,634,True
338,18,338,True
544,759,544,True
656,25,25,False
729,325,729,True
735,747,747,False
333,583,583,False
9,323,9,True
103,490,490,False
95,467,467,False
432,382,432,True
494,282,494,True
338,636,338,True
297,717,717,False
9,672,9,True
766,739,766,True
83,74,74,False
326,617,326,True
571,431,431,False
780,696,696,False
146,558,146,True
473,460,473,True
733,490,490,False
563,512,512,False
776,247,247,False
173,754,173,True
452,471,452,True
182,334,334,False
350,710,350,True
29,211,29,True
431,6,431,True
627,49,627,True
531,155,155,False
217,69,217,True
94,23,23,False
783,787,787,False
548,399,548,True
619,540,540,False
333,204,333,True
434,682,682,False
572,174,572,True
580,204,204,False
367,794,794,False
49,584,49,True
34,701,701,False
675,500,675,True
136,361,136,True
40,588,588,False
227,791,791,False
330,306,306,False
77,643,643,False
593,635,635,False
508,790,508,True
466,591,466,True
133,373,133,True
278,384,384,False
719,511,511,False
541,600,541,True
790,471,471,False
757,627,757,True
461,106,106,False
345,98,345,True
209,585,585,False
646,760,646,True
489,666,666,False
401,173,401,True
232,176,232,True
365,127,127,False
337,374,337,True
474,517,474,True
176,121,121,False
299,583,583,False
431,598,431,True
286,321,286,True
285,199,199,False
391,364,364,False
722,222,722,True
719,732,732,False
502,555,502,True
771,309,309,False
397,291,397,True
298,189,298,True
29,642,642,False
595,596,596,False
566,14,566,True
22,14,22,True
551,507,551,True
538,225,225,False
70,319,319,False
32,707,32,True
666,345,345,False
505,642,505,True
447,168,168,False
79,83,83,False
248,3,248,True
22,395,22,True
594,261,261,False
76,612,612,False
385,283,283,False
584,588,588,False
463,251,463,True
366,248,248,False
516,692,516,True
353,282,282,False
252,308,308,False
67,224,67,True
159,729,159,True
755,528,528,False
640,346,346,False
39,213,213,False
369,523,523,False
373,8,8,False
391,696,696,False
797,272,797,True
713,93,93,False
628,775,628,True
138,772,772,False
238,332,332,False
180,271,271,False
453,445,453,True
660,64,64,False
2,573,573,False
589,540,540,False
155,716,155,True
70,196,70,True
800,593,800,True
751,130,130,False
428,218,428,True
513,783,513,True
518,467,467,False
466,244,466,True
62,472,472,False
392,630,630,False
722,762,722,True
721,332,721,True
739,483,483,False
203,766,766,False
554,287,554,True
385,694,694,False
793,116,793,True
222,438,438,False
220,666,666,False
452,225,225,False
451,51,451,True
276,260,276,True
404,760,760,False
314,517,314,True
455,536,536,False
692,492,692,True
119,613,613,False
165,440,165,True
597,107,597,True
710,506,710,True
252,213,213,False
124,17,124,True
251,255,251,True
579,94,94,False
472,540,540,False
422,181,422,True
739,202,202,False
275,737,275,True
651,796,796,False
137,49,137,True
541,755,541,True
405,407,405,True
312,755,755,False
370,268,268,False
487,292,292,False
171,592,171,True
190,466,466,False
155,328,155,True
792,708,792,True
235,9,9,False
545,481,481,False
579,683,683,False
202,118,202,True
664,401,401,False
709,761,709,True
543,510,543,True
97,654,654,False
191,481,481,False
230,773,773,False
468,391,391,False
373,67,67,False
306,163,163,False
662,691,691,False
261,6,261,True
709,383,709,True
21,95,95,False
98,262,262,False
254,281,254,True
595,173,595,True
692,441,692,True
246,757,246,True
32,663,32,True
82,612,612,False
89,442,442,False
72,26,72,True
522,593,522,True
532,137,137,False
162,758,162,True
509,454,454,False
418,711,418,True
663,586,663,True
487,117,117,False
604,434,604,True
54,196,196,False
141,415,141,True
338,527,527,False
232,244,232,True
375,266,375,True
326,636,326,True
174,378,174,True
744,576,576,False
544,664,544,True
328,201,201,False
375,759,375,True
231,604,604,False
611,656,611,True
552,218,552,True
383,480,480,False
669,184,184,False
564,185,185,False
396,724,724,False
607,156,156,False
548,124,124,False
608,74,608,True
244,601,244,True
690,424,424,False
751,145,751,True
190,483,483,False
654,40,40,False
146,513,513,False
282,659,282,True
473,540,540,False
45,633,633,False
116,460,116,True
341,321,341,True
481,59,59,False
690,167,690,True
637,195,637,True
405,581,581,False
113,291,291,False
314,2,314,True
376,135,376,True
516,215,516,True
240,459,240,True
581,468,581,True
381,644,381,True
677,449,677,True
607,357,607,True
635,616,635,True
333,491,333,True
621,550,550,False
333,258,333,True
136,585,585,False
280,352,280,True
329,491,329,True
59,431,59,True
709,101,709,True
779,91,91,False
263,456,263,True
189,289,289,False
686,538,686,True
487,667,667,False
272,658,658,False
554,732,732,False
510,252,252,False
153,36,153,True
433,198,198,False
261,787,787,False
752,735,735,False
185,331,185,True
118,756,756,False
442,512,512,False
475,470,475,True
778,780,778,True
41,376,376,False
128,391,128,True
620,349,349,False
657,464,657,True
388,720,388,True
237,176,176,False
551,720,551,True
162,290,162,True
793,791,793,True
223,235,223,True
331,732,732,False
217,3,3,False
784,7,7,False
462,304,462,True
506,641,506,True
257,135,135,False
280,80,80,False
580,223,223,False
572,457,572,True
91,456,91,True
137,679,679,False
799,496,799,True
684,19,19,False
305,372,372,False
395,580,580,False
589,560,589,True
115,257,115,True
648,145,648,True
162,569,162,True
251,535,251,True
453,760,453,True
124,136,136,False
563,41,563,True
775,430,430,False
159,347,159,True
92,331,331,False
605,650,650,False
356,337,337,False
710,765,710,True
143,211,143,True
25,648,648,False
429,502,429,True
207,224,224,False
108,254,254,False
3,568,568,False
114,335,335,False
719,557,557,False
31,728,31,True
427,481,427,True
347,227,347,True
764,323,764,True
406,8,8,False
317,289,289,False
235,248,248,False
402,165,165,False
250,238,250,True
142,791,142,True
783,640,783,True
304,500,304,True
758,449,758,True
481,361,481,True
320,731,731,False
741,198,741,True
729,253,729,True
637,652,637,True
20,435,20,True
200,436,436,False
325,47,47,False
307,565,307,True
481,722,481,True
507,434,434,False
641,732,732,False
428,601,428,True
234,307,234,True
693,351,693,True
65,109,109,False
530,122,122,False
6,611,611,False
443,397,397,False
11,504,11,True
57,634,57,True
449,349,349,False
759,732,732,False
386,303,303,False
240,290,240,True
687,668,687,True
424,30,424,True
669,513,513,False
511,337,337,False
668,794,794,False
570,160,570,True
475,194,475,True
620,360,620,True
304,593,304,True
563,319,563,True
557,11,557,True
456,521,521,False
423,560,423,True
194,49,194,True
11,538,538,False
761,470,470,False
565,17,565,True
766,620,620,False
72,770,72,True
430,632,632,False
248,74,248,True
789,335,335,False
393,544,544,False
485,378,378,False
619,543,543,False
11,598,598,False
332,197,197,False
14,333,333,False
64,334,64,True
76,330,330,False
293,27,27,False
247,185,185,False
19,700,700,False
14,420,420,False
393,96,393,True
227,730,730,False
417,631,631,False
769,140,769,True
41,579,579,False
398,785,398,True
517,739,739,False
238,603,603,False
268,597,597,False
358,276,276,False
81,6,81,True
105,210,105,True
275,386,275,True
518,553,553,False
71,9,71,True
795,208,795,True
133,449,133,True
146,581,581,False
123,49,123,True
320,104,104,False
604,125,125,False
101,582,101,True
654,189,654,True
509,184,184,False
159,287,159,True
375,133,133,False
641,561,561,False
719,546,546,False
50,570,570,False
395,473,473,False
736,89,736,True
624,361,361,False
6,317,317,False
507,577,507,True
232,277,232,True
752,390,390,False
662,482,662,True
154,592,154,True
785,703,703,False
551,404,551,True
64,744,64,True
319,741,741,False
560,781,560,True
352,567,567,False
38,668,38,True
140,278,278,False
609,190,609,True
719,235,235,False
426,154,154,False
470,525,525,False
26,629,629,False
354,648,648,False
130,333,130,True
131,241,131,True
594,339,339,False
759,303,303,False
287,293,293,False
327,176,176,False
414,137,414,True
443,763,443,True
748,712,748,True
466,492,466,True
474,535,535,False
89,537,537,False
288,775,288,True
698,443,443,False
124,154,154,False
131,418,131,True
328,283,283,False
101,157,101,True
768,136,136,False
1,54,54,False
134,505,134,True
41,91,91,False
88,770,770,False
668,546,546,False
59,357,59,True
581,584,581,True
603,784,603,True
422,367,422,True
184,324,184,True
184,568,184,True
79,129,79,True
540,428,540,True
520,498,498,False
205,70,205,True
372,554,554,False
797,478,797,True
554,533,554,True
623,489,623,True
708,143,708,True
710,630,710,True
337,515,337,True
451,768,768,False
44,292,44,True
382,795,795,False
284,296,296,False
602,315,602,True
611,425,611,True
762,652,762,True
70,351,70,True
69,547,69,True
683,86,683,True
287,478,478,False
287,432,432,False
737,360,360,False
425,458,425,True
212,95,212,True
29,408,29,True
472,180,472,True
338,757,338,True
85,335,85,True
641,119,119,False
440,15,440,True
68,774,68,True
321,59,59,False
639,721,721,False
499,125,499,True
641,730,730,False
209,26,26,False
638,110,110,False
753,678,678,False
634,138,138,False
118,261,261,False
230,711,711,False
699,48,699,True
282,698,698,False
656,723,723,False
110,254,110,True
455,444,444,False
182,261,261,False
690,778,690,True
637,143,143,False
413,44,44,False
226,300,300,False
210,660,660,False
607,627,607,True
284,609,284,True
32,472,472,False
772,148,772,True
538,533,538,True
365,678,365,True
534,689,534,True
579,495,579,True
204,26,26,False
182,526,526,False
119,340,340,False
146,465,465,False
348,586,348,True
458,783,783,False
778,146,778,True
230,774,230,True
313,765,313,True
73,371,371,False
515,9,9,False
410,202,410,True
494,537,494,True
333,537,537,False
737,151,737,True
366,528,528,False
710,147,710,True
545,692,545,True
687,268,687,True
360,412,360,True
42,780,42,True
485,416,416,False
48,668,48,True
781,471,781,True
427,94,427,True
35,61,61,False
741,334,741,True
227,84,84,False
649,13,649,True
569,484,484,False
710,269,710,True
635,234,234,False
583,714,583,True
441,229,229,False
354,761,354,True
624,646,646,False
264,4,264,True
670,758,758,False
700,357,700,True
398,35,398,True
576,235,576,True
428,704,704,False
791,79,79,False
600,662,600,True
248,683,248,True
277,431,431,False
471,165,165,False
341,230,341,True
169,627,169,True
292,79,79,False
42,259,259,False
312,460,460,False
166,478,478,False
722,587,587,False
112,522,522,False
304,389,304,True
278,748,748,False
562,453,453,False
7,56,7,True
522,531,531,False
140,758,140,True
23,198,23,True
413,383,383,False
677,751,751,False
105,397,397,False
119,125,125,False
650,622,650,True
334,497,497,False
527,401,527,True
710,798,710,True
311,252,311,True
343,171,343,True
333,275,275,False
20,494,20,True
288,524,288,True
614,455,614,True
286,642,286,True
766,701,766,True
386,640,386,True
694,487,694,True
83,268,268,False
273,564,273,True
605,36,36,False
615,344,615,True
639,785,785,False
251,102,102,False
267,147,147,False
2,796,2,True
621,152,152,False
730,150,730,True
42,160,42,True
778,627,778,True
657,332,657,True
445,777,777,False
160,514,514,False
422,389,422,True
316,241,316,True
791,348,348,False
780,26,26,False
250,527,250,True
625,629,629,False
40,365,365,False
679,501,679,True
651,349,349,False
111,707,707,False
567,394,394,False
524,167,524,True
212,666,212,True
607,76,76,False
410,701,410,True
457,356,457,True
626,460,460,False
580,614,614,False
69,586,586,False
615,539,539,False
530,173,530,True
561,259,259,False
6,300,300,False
211,87,211,True
414,223,414,True
636,94,94,False
55,667,55,True
486,598,598,False
414,498,414,True
6,15,6,True
628,265,265,False
377,21,377,True
60,726,726,False
533,547,533,True
19,295,19,True
353,550,550,False
95,467,467,False
245,481,481,False
715,460,715,True
142,422,422,False
174,188,174,True
116,218,116,True
703,799,703,True
232,437,232,True
280,402,280,True
126,209,209,False
200,524,524,False
592,292,592,True
190,195,195,False
698,118,698,True
50,64,64,False
196,716,716,False
461,313,313,False
448,97,448,True
401,262,401,True
255,152,255,True
403,642,642,False
360,362,362,False
510,362,362,False
724,412,724,True
141,789,141,True
355,780,780,False
392,585,585,False
70,691,691,False
142,637,142,True
424,440,424,True
530,673,673,False
87,746,746,False
233,755,233,True
293,274,274,False
339,332,339,True
3,669,3,True
189,391,391,False
302,39,302,True
602,75,75,False
39,179,179,False
749,467,467,False
89,755,755,False
632,22,22,False
349,599,349,True
170,235,170,True
775,323,775,True
552,186,552,True
317,665,665,False
675,376,376,False
485,294,294,False
127,81,127,True
616,690,616,True
319,451,451,False
362,667,362,True
418,170,418,True
619,138,138,False
777,617,777,True
340,517,517,False
410,798,410,True
5,763,5,True
180,181,181,False
249,505,249,True
130,641,641,False
375,712,712,False
707,152,707,True
781,639,781,True
379,3,3,False
703,270,703,True
598,756,598,True
460,725,725,False
159,462,159,True
438,282,438,True
778,312,778,True
428,760,428,True
5,443,443,False
48,451,48,True
681,590,590,False
